"","Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue","issue","MissingPercentage","ImputationPercentage"
"172","sp|P07834|CDC4_YEAST","C2-C1",-2.97997938226023,1.2820573458862,-2.32437292436429,8,0.0485866191885513,0.99885423695967,NA,0.0833333333333334,0.0833333333333333
"173","sp|P07884|MOD5_YEAST","C2-C1",0.646431310198553,0.999119404111204,0.647001056669102,8,0.535750041422034,0.99885423695967,NA,0.0833333333333334,0.0833333333333333
"174","sp|P07991|OAT_YEAST","C2-C1",-0.0423443111931177,0.031183593597188,-1.35790350977817,8,0.21155120770119,0.99885423695967,NA,0,0
"175","sp|P08004|CHS1_YEAST","C2-C1",0.120153933842395,0.121664423006881,0.987584791616525,8,0.352280212404656,0.99885423695967,NA,0.0138888888888888,0.0138888888888889
"176","sp|P08018|PBS2_YEAST","C2-C1",0.0285722626249316,0.255508855718643,0.111824940644697,8,0.913717065923985,0.99885423695967,NA,0.0185185185185185,0.037037037037037
"177","sp|P08067|UCRI_YEAST","C2-C1",0.00448847248129147,0.0605987712560265,0.074068704501085,8,0.942774268585884,0.99885423695967,NA,0,0
"178","sp|P08417|FUMH_YEAST","C2-C1",-0.0340252775547085,0.0515061094847851,-0.660606632787118,8,0.527424962893609,0.99885423695967,NA,0,0
"179","sp|P08425|SYFM_YEAST","C2-C1",0.418248539393611,0.604344005550824,0.692070303588767,8,0.508478158859015,0.99885423695967,NA,0,0
"180","sp|P08456|PSS_YEAST","C2-C1",0.0213690562648961,0.0726242740730771,0.294241237349839,8,0.776063679117961,0.99885423695967,NA,0,0
"181","sp|P08466|NUC1_YEAST","C2-C1",0.0873529160322716,0.0949883419753957,0.919617231079769,8,0.384662824349713,0.99885423695967,NA,0,0
"182","sp|P08518|RPB2_YEAST","C2-C1",0.0201343405036287,0.0692955403133025,0.2905575223542,8,0.778779577101836,0.99885423695967,NA,0,0.0037037037037037
"183","sp|P08524|FPPS_YEAST","C2-C1",0.026705187759735,0.0495599757350232,0.538845860266692,8,0.604659540135768,0.99885423695967,NA,0,0
"184","sp|P08525|QCR8_YEAST","C2-C1",-0.537017682067039,0.608853024283264,-0.882015298682652,8,0.403490680609795,0.99885423695967,NA,0,0
"185","sp|P08539|GPA1_YEAST","C2-C1",0.0568155157180169,0.0883697593346135,0.642929392880702,8,0.538256777512329,0.99885423695967,NA,0,0
"186","sp|P08566|ARO1_YEAST","C2-C1",0.0140335591442851,0.0529833516119383,0.264867335065361,8,0.797808225777807,0.99885423695967,NA,0.00252525252525249,0.00252525252525253
"187","sp|P08678|CYAA_YEAST","C2-C1",0.0432627940929265,0.0648815707123887,0.666796343212846,8,0.52366380712443,0.99885423695967,NA,0.0392156862745098,0.0490196078431373
"188","sp|P08679|CISY2_YEAST","C2-C1",-0.106455801247728,0.192185574190997,-0.553921914773533,8,0.594772040168273,0.99885423695967,NA,0,0
"189","sp|P08964|MYO1_YEAST","C2-C1",0.0158564305624555,0.116317262328767,0.136320527538189,8,0.894935924792849,0.99885423695967,NA,0.0144927536231884,0.0144927536231884
"190","sp|P09032|EI2BG_YEAST","C2-C1",0.000597969334982915,0.0715433234592963,0.00835814309525504,8,0.993535913165616,0.99885423695967,NA,0,0
"191","sp|P09064|IF2B_YEAST","C2-C1",-0.033969273931534,0.0531694850334303,-0.638886645416555,8,0.540752665989647,0.99885423695967,NA,0,0
"192","sp|P09232|PRTB_YEAST","C2-C1",-0.157605749375038,0.0769044946613741,-2.04936980691451,8,0.0745811128203817,0.99885423695967,NA,0,0
"193","sp|P09436|SYIC_YEAST","C2-C1",0.00164750036481608,0.0495613295527201,0.0332416498847873,8,0.974296298479247,0.99885423695967,NA,0.00238095238095237,0.00238095238095238
"194","sp|P09440|C1TM_YEAST","C2-C1",-0.0305226944946904,0.0406238828975458,-0.751348524996225,8,0.473963410860923,0.99885423695967,NA,0,0
"195","sp|P09457|ATPO_YEAST","C2-C1",-0.0421298193304394,0.0356506900123449,-1.1817392402742,8,0.271243226609881,0.99885423695967,NA,0,0
"196","sp|P09547|SWI1_YEAST","C2-C1",-0.52153448484928,0.433733283930702,-1.20243131936493,8,0.263575501452958,0.99885423695967,NA,0,0
"197","sp|P09620|KEX1_YEAST","C2-C1",0.112875854187287,0.0753089955988694,1.49883627167883,8,0.172298572635903,0.99885423695967,NA,0,0
"198","sp|P09624|DLDH_YEAST","C2-C1",0.0284009932907549,0.0526722267111033,0.539202442428127,8,0.604424661629036,0.99885423695967,NA,0.00520833333333337,0.00520833333333333
"199","sp|P09733|TBA1_YEAST","C2-C1",0.0629135084032174,0.0877013356231405,0.717360892581632,8,0.493562111307226,0.99885423695967,NA,0,0
"200","sp|P09734|TBA3_YEAST","C2-C1",0.0581967096474155,0.0744491191547166,0.781697759599733,8,0.456901097335567,0.99885423695967,NA,0,0
"201","sp|P09880|TRNL_YEAST","C2-C1",-0.0559672623649739,0.0667877472877341,-0.837986975722605,8,0.42636379041583,0.99885423695967,NA,0,0
"202","sp|P09938|RIR2_YEAST","C2-C1",-0.0462640212046101,0.0416325615491024,-1.111246089195,8,0.298740927342008,0.99885423695967,NA,0.00724637681159424,0.0217391304347826
"203","sp|P09950|HEM1_YEAST","C2-C1",-0.0740630337282776,0.116902874816343,-0.633543305454486,8,0.544062105317356,0.99885423695967,NA,0,0
"204","sp|P09959|SWI6_YEAST","C2-C1",-0.0601530849059689,0.115787467401551,-0.519512916690352,8,0.617466840214927,0.99885423695967,NA,0.0166666666666667,0.0166666666666667
"205","sp|P0C0W1|RS22A_YEAST","C2-C1",-0.132828356739961,0.243686746691051,-0.545078296393206,8,0.600561345914852,0.99885423695967,NA,0,0
"206","sp|P0C2H8|RL31A_YEAST","C2-C1",-0.190115741636079,0.3034456909507,-0.626523121947929,8,0.548428378052563,0.99885423695967,NA,0,0
"207","sp|P0C2H9|RL31B_YEAST","C2-C1",0.200971780279958,0.29590517644061,0.679176291193722,8,0.516190765869352,0.99885423695967,NA,0,0
"208","sp|P0CS90|HSP77_YEAST","C2-C1",-0.0431524911686783,0.0490284444827024,-0.880152157058601,8,0.404440520499386,0.99885423695967,NA,0.0092592592592593,0.0154320987654321
"209","sp|P0CT04|IPB2_YEAST","C2-C1",0.0745567147417899,0.0939868193868115,0.793267771249337,8,0.450506262806161,0.99885423695967,NA,0,0
"210","sp|P10080|SSBP1_YEAST","C2-C1",0.0830409976863554,0.0621559493505714,1.33601044717358,8,0.218300482959957,0.99885423695967,NA,0,0
"211","sp|P10081|IF4A_YEAST","C2-C1",0.044280702953081,0.0689114742529747,0.642573728585839,8,0.538476077788496,0.99885423695967,NA,0,0
"212","sp|P10356|YEY2_YEAST","C2-C1",-0.0561087970657165,0.116681788633918,-0.480870217388889,8,0.643484466101798,0.99885423695967,NA,0,0
"213","sp|P10363|PRI1_YEAST","C2-C1",-0.00708503668209073,0.116782921456105,-0.0606684315972841,8,0.953111510409865,0.99885423695967,NA,0,0.0151515151515152
"214","sp|P10507|MPPB_YEAST","C2-C1",-0.00989366612980042,0.0631938777234236,-0.156560516401626,8,0.87947008513691,0.99885423695967,NA,0,0
"215","sp|P10591|HSP71_YEAST","C2-C1",0.106473024553207,0.0622367798556498,1.71077335299413,8,0.125488689605858,0.99885423695967,NA,0,0.00666666666666667
"216","sp|P10592|HSP72_YEAST","C2-C1",0.0967122669508462,0.014884950276449,6.49731877867705,8,0.000188636382452145,0.0815717613832348,NA,0,0
"217","sp|P10614|CP51_YEAST","C2-C1",0.0335078260486778,0.0410550980661008,0.816167239321375,8,0.438029319101681,0.99885423695967,NA,0,0.00925925925925926
"218","sp|P10622|RLA3_YEAST","C2-C1",-0.154942175440926,0.184889851213819,-0.838024231312409,8,0.426344059070801,0.99885423695967,NA,0,0
"219","sp|P10659|METK1_YEAST","C2-C1",-0.00588767252835791,0.0719708580588732,-0.0818063406099967,8,0.936810416813595,0.99885423695967,NA,0,0
"220","sp|P10662|RT01_YEAST","C2-C1",0.00142762703935754,0.0424381590438678,0.0336401736437677,8,0.973988274793522,0.99885423695967,NA,0,0
"221","sp|P10823|GPA2_YEAST","C2-C1",-0.0189479243935039,0.197645052731294,-0.0958684476624079,8,0.925983059268775,0.99885423695967,NA,0,0
"222","sp|P10849|MTF2_YEAST","C2-C1",0.359381418934296,0.443924930116931,0.809554486700339,8,0.441607744940971,0.99885423695967,NA,0,0
"223","sp|P10869|AK_YEAST","C2-C1",0.077545782364268,0.0307259394990856,2.52378881259517,8,0.0355980973274121,0.99885423695967,NA,0.0111111111111111,0.0111111111111111
"224","sp|P10961|HSF_YEAST","C2-C1",0.0537878013604029,0.0977680326894424,0.550157345717066,8,0.597232714312534,0.99885423695967,NA,0,0
"225","sp|P10962|MAK16_YEAST","C2-C1",-0.11792964132794,0.0725648672743356,-1.62516167613317,8,0.142781935157636,0.99885423695967,NA,0,0
"226","sp|P10964|RPA1_YEAST","C2-C1",-0.0348436170954667,0.0197545247373419,-1.76382968250317,8,0.115769543839499,0.99885423695967,NA,0.00714285714285712,0.00714285714285714
"227","sp|P11075|SEC7_YEAST","C2-C1",-0.0207655511153161,0.0457167170694204,-0.454222272430101,8,0.661739035865696,0.99885423695967,NA,0,0
"228","sp|P11076|ARF1_YEAST","C2-C1",-0.232646266244431,0.216260047147515,-1.07577090319295,8,0.313399705700498,0.99885423695967,NA,0,0
"229","sp|P11154|PYC1_YEAST","C2-C1",0.00153773006589917,0.123000018528374,0.0125018685712185,8,0.990331362671366,0.99885423695967,NA,0,0
"230","sp|P11325|SYLM_YEAST","C2-C1",0.171696164961746,0.213118843498776,0.805635776466347,8,0.44373774395201,0.99885423695967,NA,0,0.0416666666666667
"231","sp|P11353|HEM6_YEAST","C2-C1",-0.10371886975569,0.0685905355407587,-1.51214550138709,8,0.168948427996551,0.99885423695967,NA,0,0
"232","sp|P11412|G6PD_YEAST","C2-C1",-0.0371585020804479,0.0441632156059578,-0.841390319309878,8,0.424563937566575,0.99885423695967,NA,0,0
"233","sp|P11433|CDC24_YEAST","C2-C1",0.113674222975677,0.11345498412405,1.00193238625275,8,0.345714705360638,0.99885423695967,NA,0,0
"234","sp|P11484|HSP75_YEAST","C2-C1",0.0354195654676279,0.086920003104313,0.407496136707689,8,0.694330094938376,0.99885423695967,NA,0,0
"235","sp|P11491|PPB_YEAST","C2-C1",0.0369125774436902,0.0664852447285507,0.555199542310459,8,0.593938192278797,0.99885423695967,NA,0,0
"236","sp|P11632|NHP6A_YEAST","C2-C1",-0.0458914792836461,0.15814857657616,-0.290179527866607,8,0.779058445448546,0.99885423695967,NA,0,0
"237","sp|P11633|NHP6B_YEAST","C2-C1",-0.257607730673522,0.26033156901764,-0.989537041725689,8,0.351381340190221,0.99885423695967,NA,0,0
"238","sp|P11655|SEC12_YEAST","C2-C1",0.226966878194793,0.320169015268022,0.708897074268079,8,0.498522585520536,0.99885423695967,NA,0,0
"239","sp|P11745|RNA1_YEAST","C2-C1",-0.0965493219818453,0.0939665288588696,-1.02748630979926,8,0.334252908608421,0.99885423695967,NA,0,0
"240","sp|P11792|SCH9_YEAST","C2-C1",-0.0964885831465798,0.227614719959284,-0.423911876893726,8,0.682798401472772,0.99885423695967,NA,0,0
"241","sp|P11914|MPPA_YEAST","C2-C1",0.033510618444801,0.0310445854782276,1.07943520354952,8,0.311859752641024,0.99885423695967,NA,0,0
"242","sp|P11938|RAP1_YEAST","C2-C1",-0.0466945631883492,0.0846652580184643,-0.551519764791431,8,0.596341542494228,0.99885423695967,NA,0,0.00793650793650794
"243","sp|P11972|SST2_YEAST","C2-C1",-0.174681062961861,0.0580975760814814,-3.00668418105554,8,0.0168986864680762,0.99885423695967,NA,0,0
"244","sp|P11978|SIR4_YEAST","C2-C1",0.0133626826060667,0.137204013836641,0.0973927965546014,8,0.924810303243538,0.99885423695967,NA,0.166666666666667,0.166666666666667
"245","sp|P12383|PDR1_YEAST","C2-C1",0.171862523347619,0.137847089565257,1.24676207448152,8,0.247750039869981,0.99885423695967,NA,0,0
"246","sp|P12385|ERF1_YEAST","C2-C1",-0.0141537772297923,0.0447352305583184,-0.316389947098651,8,0.759804360551141,0.99885423695967,NA,0,0
"247","sp|P12611|WHI2_YEAST","C2-C1",0.0404868054994766,0.111129805550011,0.364319952681432,8,0.725060695802237,0.99885423695967,NA,0,0
"248","sp|P12612|TCPA_YEAST","C2-C1",-0.010905123838727,0.0467362594133387,-0.233333261489358,8,0.821362231410194,0.99885423695967,NA,0,0
"249","sp|P12630|BAR1_YEAST","C2-C1",0.0730634550993407,0.0705904358165767,1.03503334770719,8,0.330924368493775,0.99885423695967,NA,0,0
"250","sp|P12683|HMDH1_YEAST","C2-C1",0.0424709448304714,0.091162363142562,0.465882447167964,8,0.653720877418172,0.99885423695967,NA,0.0138888888888888,0
"251","sp|P12684|HMDH2_YEAST","C2-C1",-0.0693279854195314,0.105535073659828,-0.65691890871273,8,0.529673615953779,0.99885423695967,NA,0,0
"252","sp|P12686|RT13_YEAST","C2-C1",-0.140076607543864,0.17335916327473,-0.808013864960103,8,0.442444307149435,0.99885423695967,NA,0,0
"253","sp|P12687|RM02_YEAST","C2-C1",-0.0827168023201875,0.120370683943365,-0.687183952191435,8,0.511392422381917,0.99885423695967,NA,0,0
"254","sp|P12688|YPK1_YEAST","C2-C1",-0.00207823123091728,0.0675952775155703,-0.0307452133832659,8,0.976225925760271,0.99885423695967,NA,0,0
"255","sp|P12689|REV1_YEAST","C2-C1",1.42609288314478,1.00843445521643,1.41416517034685,8,0.195029239922854,0.99885423695967,NA,0.0833333333333334,0
"256","sp|P12695|ODP2_YEAST","C2-C1",0.00780236354217574,0.0457550807525879,0.170524527852231,8,0.868831435287162,0.99885423695967,NA,0,0
"257","sp|P12709|G6PI_YEAST","C2-C1",-0.00289764536364634,0.0356576685691961,-0.0812628946287742,8,0.937229148763833,0.99885423695967,NA,0,0
"258","sp|P12753|RAD50_YEAST","C2-C1",0.435151660336712,0.548431532550782,0.793447558189806,8,0.450407373406786,0.99885423695967,NA,0,0
"259","sp|P12754|EI2BD_YEAST","C2-C1",0.0502031337353649,0.0654053813420512,0.767568856036739,8,0.464792599176161,0.99885423695967,NA,0.03125,0.03125
"260","sp|P12866|STE6_YEAST","C2-C1",0.183234482168223,0.258834439982348,0.70792156631366,8,0.499096344874629,0.99885423695967,NA,0,0
"261","sp|P12868|PEP5_YEAST","C2-C1",-0.217695723076752,0.123421418244997,-1.76384071883387,8,0.115767597478509,0.99885423695967,NA,0,0
"262","sp|P12887|UNG_YEAST","C2-C1",-0.0233720979910557,0.0810110528835842,-0.288505051584038,8,0.780294212271625,0.99885423695967,NA,0,0
"263","sp|P12904|AAKG_YEAST","C2-C1",0.0653386245086655,0.0525683785441869,1.24292638118454,8,0.249087285425974,0.99885423695967,NA,0,0
"264","sp|P12945|NAT1_YEAST","C2-C1",0.0194051402848403,0.0783628456324993,0.247631899125323,8,0.810656484871738,0.99885423695967,NA,0.00387596899224807,0.0116279069767442
"265","sp|P12962|CAF20_YEAST","C2-C1",0.192418900027119,0.161642772742956,1.19039593767117,8,0.268013382513527,0.99885423695967,NA,0,0
"266","sp|P13134|KEX2_YEAST","C2-C1",-0.0847907333727815,0.187833227911914,-0.451414982936592,8,0.663676487246982,0.99885423695967,NA,0,0
"267","sp|P13185|KIN1_YEAST","C2-C1",-0.03390912847303,0.0958047449082514,-0.353939969314709,8,0.732531063885511,0.99885423695967,NA,0,0
"268","sp|P13186|KIN2_YEAST","C2-C1",-0.217648449450791,0.277968222585146,-0.782997593849496,8,0.45617963696914,0.99885423695967,NA,0.0185185185185185,0.0185185185185185
"269","sp|P13188|SYQ_YEAST","C2-C1",-0.00124687971417491,0.0568388956738172,-0.021937085500929,8,0.983035431756067,0.99885423695967,NA,0.00277777777777777,0.00555555555555556
"270","sp|P13259|PCY1_YEAST","C2-C1",0.142662038967038,0.167564168908393,0.851387500659708,8,0.419307711879158,0.99885423695967,NA,0,0
"271","sp|P13298|PYRE_YEAST","C2-C1",-0.00670618408657653,0.0600046293405372,-0.111761111772189,8,0.913766085500712,0.99885423695967,NA,0,0
"272","sp|P13382|DPOA_YEAST","C2-C1",-0.0778430442426011,0.0613963670704952,-1.26787704153931,8,0.240495900308582,0.99885423695967,NA,0.0208333333333334,0.0208333333333333
"273","sp|P13393|TBP_YEAST","C2-C1",0.00128690608349148,0.0818693134682877,0.0157190286442303,8,0.987843497221316,0.99885423695967,NA,0.0208333333333334,0.0416666666666667
"274","sp|P13433|RPOM_YEAST","C2-C1",-0.267680361578186,0.163308234557291,-1.63911123222804,8,0.139822172332383,0.99885423695967,NA,0.0740740740740741,0.0740740740740741
"275","sp|P13517|CAPZB_YEAST","C2-C1",0.00142299040432918,0.0523392715733258,0.0271878144566001,8,0.978975911343744,0.99885423695967,NA,0,0
"276","sp|P13574|STE12_YEAST","C2-C1",0.148072168474196,0.0799126595170324,1.85292504803492,8,0.101022086311428,0.99885423695967,NA,0,0
"277","sp|P13586|ATC1_YEAST","C2-C1",0.00781950332432405,0.0783708026841479,0.0997757207596613,8,0.922977396376181,0.99885423695967,NA,0,0.0104166666666667
"278","sp|P13663|DHAS_YEAST","C2-C1",-0.0153383652183227,0.0418775242884297,-0.366267239502516,8,0.723662706619736,0.99885423695967,NA,0,0
"279","sp|P13712|MSI1_YEAST","C2-C1",0.158828563622716,0.184847089667211,0.859242977039362,8,0.415209765948011,0.99885423695967,NA,0,0
"280","sp|P13856|RSR1_YEAST","C2-C1",-0.315573006819774,0.206148070254543,-1.5308074745988,8,0.164349222555668,0.99885423695967,NA,0,0
"281","sp|P14020|DPM1_YEAST","C2-C1",0.036613665023036,0.0584027467247125,0.626916833134894,8,0.548182958042664,0.99885423695967,NA,0,0.00925925925925926
"282","sp|P14065|GCY1_YEAST","C2-C1",-0.0496530135617354,0.032812915047234,-1.5132155582721,8,0.16868162717877,0.99885423695967,NA,0,0
"283","sp|P14120|RL30_YEAST","C2-C1",-0.0272041127544455,0.111460965557239,-0.244068518682221,8,0.813320612520188,0.99885423695967,NA,0,0
"284","sp|P14126|RL3_YEAST","C2-C1",-0.0731627319807119,0.101175134360717,-0.723129575690672,8,0.490199378822118,0.99885423695967,NA,0,0
"285","sp|P14164|ABF1_YEAST","C2-C1",-0.0491449838810258,0.060746217224819,-0.809021304143803,8,0.441897141995932,0.99885423695967,NA,0.0166666666666667,0.0166666666666667
"286","sp|P14306|CPYI_YEAST","C2-C1",-0.0205321671591583,0.0962368458499706,-0.213350375085725,8,0.836390397699791,0.99885423695967,NA,0,0
"287","sp|P14540|ALF_YEAST","C2-C1",0.0744151805232919,0.0526985107876659,1.4120926646889,8,0.195617275003557,0.99885423695967,NA,0,0
"288","sp|P14680|YAK1_YEAST","C2-C1",0.124231753121116,0.607809998453984,0.204392414466873,8,0.843150945893728,0.99885423695967,NA,0,0
"289","sp|P14681|KSS1_YEAST","C2-C1",-0.0859733833571524,0.248535705807789,-0.345919645942712,8,0.738324108773032,0.99885423695967,NA,0.0555555555555556,0.0555555555555556
"290","sp|P14682|UBC3_YEAST","C2-C1",0.0286068581061954,0.111492694889006,0.256580560140503,8,0.803977745674886,0.99885423695967,NA,0,0
"291","sp|P14693|SAM35_YEAST","C2-C1",-0.00619126716382703,0.259457951165908,-0.0238623142440066,8,0.981546903000414,0.99885423695967,NA,0.0333333333333333,0.0333333333333333
"292","sp|P14736|RAD4_YEAST","C2-C1",0.119654253711633,0.193641931779608,0.617914997087599,8,0.553810449825856,0.99885423695967,NA,0,0
"293","sp|P14741|EI2BA_YEAST","C2-C1",-0.066689887637386,0.0876083978930763,-0.761227111113014,8,0.468364041358582,0.99885423695967,NA,0,0
"294","sp|P14742|GFA1_YEAST","C2-C1",0.0467351714930754,0.0380224665325981,1.22914623260981,8,0.253941293190189,0.99885423695967,NA,0,0
"295","sp|P14743|NMT_YEAST","C2-C1",-0.0489994463090517,0.1167689436807,-0.419627383485103,8,0.685799785800507,0.99885423695967,NA,0,0
"296","sp|P14747|PP2B2_YEAST","C2-C1",-0.174402742513368,0.20683579176468,-0.843194212304357,8,0.423612108234358,0.99885423695967,NA,0,0.05
"297","sp|P14772|BPT1_YEAST","C2-C1",0.068479625569812,0.046286024055073,1.47948818175292,8,0.177274609142298,0.99885423695967,NA,0,0
"298","sp|P14832|CYPH_YEAST","C2-C1",0.027817758379816,0.055290791145143,0.503117387247942,8,0.628438652238489,0.99885423695967,NA,0,0
"299","sp|P14843|AROF_YEAST","C2-C1",0.0194191523544564,0.0526568113925771,0.368787092132849,8,0.721855300575296,0.99885423695967,NA,0,0
"300","sp|P14904|AMPL_YEAST","C2-C1",0.0164816867104662,0.0639606648263996,0.257684731001473,8,0.80315483273029,0.99885423695967,NA,0.00641025641025639,0.00641025641025641
"301","sp|P14906|SEC63_YEAST","C2-C1",0.0611919320342598,0.0874213633154138,0.699965428512949,8,0.503791513969281,0.99885423695967,NA,0.00694444444444442,0.00694444444444444
"302","sp|P14907|NSP1_YEAST","C2-C1",-0.0168770317603384,0.0641264184379342,-0.263183757512875,8,0.799060445481076,0.99885423695967,NA,0.00574712643678166,0.00574712643678161
"303","sp|P14908|MTF1_YEAST","C2-C1",-0.401513150989066,0.577587011493701,-0.695156128858769,8,0.506643122781947,0.99885423695967,NA,0,0
"304","sp|P14922|CYC8_YEAST","C2-C1",0.0100356943678536,0.0817005136486232,0.122835144109558,8,0.905267470825777,0.99885423695967,NA,0,0
"305","sp|P15019|TAL1_YEAST","C2-C1",-0.0119112934117761,0.0233474433364467,-0.510175492884991,8,0.623703123623848,0.99885423695967,NA,0,0
"306","sp|P15108|HSC82_YEAST","C2-C1",-0.193126513274832,0.132866974816866,-1.45353285525635,8,0.184150452123911,0.99885423695967,NA,0,0
"307","sp|P15179|SYDM_YEAST","C2-C1",0.033995775130848,0.217215292218864,0.156507282629964,8,0.879510693327043,0.99885423695967,NA,0,0
"308","sp|P15180|SYKC_YEAST","C2-C1",0.0453083379644405,0.0440158274346556,1.02936467641563,8,0.333422070246581,0.99885423695967,NA,0,0
"309","sp|P15274|AMPD_YEAST","C2-C1",-0.0500671144744967,0.0404048711385267,-1.23913560577494,8,0.250414790582096,0.99885423695967,NA,0,0.00833333333333333
"310","sp|P15303|SEC23_YEAST","C2-C1",-0.0326904345549109,0.0469528816667617,-0.696239152836762,8,0.506000073573613,0.99885423695967,NA,0.032520325203252,0.00813008130081301
